name,category,size,era,desc,url,imageUrl_s,id,sk1,sk2,sk3
御製重刻淳化閣帖（四） 冊 晉王羲之書太常帖,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24975?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=483090&randomCode=14788348237&maxW=200&maxH=200,故帖00020700026,故,帖,法帖
御製重刻淳化閣帖（四） 冊 晉王羲之書丹楊帖,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24965?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=483090&randomCode=14788348237&maxW=200&maxH=200,故帖00020700025,故,帖,法帖
御製重刻淳化閣帖（四） 冊 晉王羲之書省飛白帖,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24955?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=483090&randomCode=14788348237&maxW=200&maxH=200,故帖00020700024,故,帖,法帖
御製重刻淳化閣帖（四） 冊 晉王羲之書諸疾帖,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24949?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=483090&randomCode=14788348237&maxW=200&maxH=200,故帖00020700023,故,帖,法帖
御製重刻淳化閣帖（四） 冊 晉王羲之書尚停帖,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24928?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=483090&randomCode=14788348237&maxW=200&maxH=200,故帖00020700021,故,帖,法帖
御製重刻淳化閣帖（四） 冊 晉王羲之書長平帖,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24927?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=483090&randomCode=14788348237&maxW=200&maxH=200,故帖00020700022,故,帖,法帖
御製重刻淳化閣帖（四） 冊 晉王羲之書嘉興帖,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24926?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=483090&randomCode=14788348237&maxW=200&maxH=200,故帖00020700020,故,帖,法帖
御製重刻淳化閣帖（四） 冊 晉王羲之書君晚帖,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24925?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=483090&randomCode=14788348237&maxW=200&maxH=200,故帖00020700019,故,帖,法帖
御製重刻淳化閣帖（四） 冊 晉王羲之書阮生帖,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24924?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=483090&randomCode=14788348237&maxW=200&maxH=200,故帖00020700018,故,帖,法帖
御製重刻淳化閣帖（四） 冊 晉王羲之書遠婦帖,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24921?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=483090&randomCode=14788348237&maxW=200&maxH=200,故帖00020700017,故,帖,法帖
御製重刻淳化閣帖（四） 冊 晉王羲之書皇象帖,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24920?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=483090&randomCode=14788348237&maxW=200&maxH=200,故帖00020700016,故,帖,法帖
御製重刻淳化閣帖（四） 冊 晉王羲之書十月七日帖,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24919?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=483090&randomCode=14788348237&maxW=200&maxH=200,故帖00020700015,故,帖,法帖
御製重刻淳化閣帖（四） 冊 晉王羲之書二書帖,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24918?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=483090&randomCode=14788348237&maxW=200&maxH=200,故帖00020700014,故,帖,法帖
御製重刻淳化閣帖（四） 冊 晉王羲之書前從洛帖,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24917?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=483090&randomCode=14788348237&maxW=200&maxH=200,故帖00020700013,故,帖,法帖
御製重刻淳化閣帖（四） 冊 晉王羲之書參朝帖,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24915?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=483090&randomCode=14788348237&maxW=200&maxH=200,故帖00020700012,故,帖,法帖
御製重刻淳化閣帖（四） 冊 晉王羲之書時事帖,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24913?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=483090&randomCode=14788348237&maxW=200&maxH=200,故帖00020700011,故,帖,法帖
御製重刻淳化閣帖（四） 冊 晉王羲之書初月帖,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24912?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=483090&randomCode=14788348237&maxW=200&maxH=200,故帖00020700010,故,帖,法帖
御製重刻淳化閣帖（四） 冊 晉王羲之長風書帖,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24911?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=483090&randomCode=14788348237&maxW=200&maxH=200,故帖00020700009,故,帖,法帖
御製重刻淳化閣帖（四） 冊 晉王羲之書長風帖,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24894?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=483090&randomCode=14788348237&maxW=200&maxH=200,故帖00020700008,故,帖,法帖
御製重刻淳化閣帖（四） 冊 晉王羲之書知念帖,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24893?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=483090&randomCode=14788348237&maxW=200&maxH=200,故帖00020700007,故,帖,法帖
御製重刻淳化閣帖（四） 冊 晉王羲之書長素帖,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24892?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=483090&randomCode=14788348237&maxW=200&maxH=200,故帖00020700006,故,帖,法帖
御製重刻淳化閣帖（四） 冊 晉王羲之書月半念帖,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24891?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=483090&randomCode=14788348237&maxW=200&maxH=200,故帖00020700005,故,帖,法帖
御製重刻淳化閣帖（四） 冊 晉王羲之書徂暑帖,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24890?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=483090&randomCode=14788348237&maxW=200&maxH=200,故帖00020700004,故,帖,法帖
御製重刻淳化閣帖（四） 冊 晉王羲之書謝光祿帖,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24889?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=483090&randomCode=14788348237&maxW=200&maxH=200,故帖00020700003,故,帖,法帖
御製重刻淳化閣帖（四） 冊 晉王羲之書桓公帖,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24888?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=483090&randomCode=14788348237&maxW=200&maxH=200,故帖00020700002,故,帖,法帖
御製重刻淳化閣帖（四） 冊 晉王羲之書秋月帖,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24887?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=483090&randomCode=14788348237&maxW=200&maxH=200,故帖00020700001,故,帖,法帖
清三希堂法帖（四） 冊 唐孫過庭書譜,法帖,24.4x16.8,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24872?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=456542&randomCode=78739861121&maxW=200&maxH=200,贈帖00008100000,贈,帖,法帖
清人蘭亭八柱帖（坤） 冊,法帖,29.8x34.5,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24849?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=464839&randomCode=737364156&maxW=200&maxH=200,中帖00003900000,中,帖,法帖
淳化閣法帖（十） 冊 內省帖,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24760?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=456416&randomCode=80058097937&maxW=200&maxH=200,贈帖00007700033,贈,帖,法帖
拓本敬勝齋法帖（三十） 冊 清高宗御臨宋米芾苕溪詩帖,法帖,,清高宗乾隆十一年（1746）,,https://digitalarchive.npm.gov.tw/Collection/Detail/24759?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=484003&randomCode=78659897227&maxW=200&maxH=200,故帖00024300009,故,帖,法帖
拓本敬勝齋法帖（三十） 冊 清高宗御臨宋米芾文殊偈,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24758?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=484003&randomCode=78659897227&maxW=200&maxH=200,故帖00024300008,故,帖,法帖
拓本敬勝齋法帖（三十） 冊 清高宗御臨宋米芾天馬賦,法帖,,清高宗乾隆九年（1744）,,https://digitalarchive.npm.gov.tw/Collection/Detail/24757?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=484003&randomCode=78659897227&maxW=200&maxH=200,故帖00024300007,故,帖,法帖
拓本敬勝齋法帖（三十） 冊 清高宗御臨宋米芾西園雅集圖記,法帖,,清高宗乾隆二十二年（1757）,,https://digitalarchive.npm.gov.tw/Collection/Detail/24756?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=484003&randomCode=78659897227&maxW=200&maxH=200,故帖00024300006,故,帖,法帖
拓本敬勝齋法帖（三十） 冊 清高宗御臨宋米芾方圓菴記,法帖,,清高宗乾隆二十年（1755）,,https://digitalarchive.npm.gov.tw/Collection/Detail/24755?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=484003&randomCode=78659897227&maxW=200&maxH=200,故帖00024300005,故,帖,法帖
拓本敬勝齋法帖（三十） 冊 清高宗御臨宋黃庭堅書爭座帖後,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24754?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=484003&randomCode=78659897227&maxW=200&maxH=200,故帖00024300004,故,帖,法帖
拓本敬勝齋法帖（三十） 冊 清高宗御臨宋黃庭堅書跋,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24753?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=484003&randomCode=78659897227&maxW=200&maxH=200,故帖00024300003,故,帖,法帖
拓本敬勝齋法帖（三十） 冊 清高宗御臨宋黃庭堅山預帖,法帖,,清高宗乾隆十九年（1754）,,https://digitalarchive.npm.gov.tw/Collection/Detail/24752?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=484003&randomCode=78659897227&maxW=200&maxH=200,故帖00024300002,故,帖,法帖
拓本敬勝齋法帖（三十） 冊 清高宗御臨宋黃庭堅呈孫莘老詩,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24751?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=484003&randomCode=78659897227&maxW=200&maxH=200,故帖00024300001,故,帖,法帖
拓本敬勝齋法帖（二十九） 冊 清高宗御臨宋黃庭堅送夏君玉赴零陵主簿詩,法帖,,清高宗乾隆二十三年（1758）,,https://digitalarchive.npm.gov.tw/Collection/Detail/24750?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=483981&randomCode=68499487463&maxW=200&maxH=200,故帖00024200003,故,帖,法帖
拓本敬勝齋法帖（二十九） 冊 清高宗御臨宋黃庭堅松風閣詩,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24749?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=483981&randomCode=68499487463&maxW=200&maxH=200,故帖00024200002,故,帖,法帖
拓本敬勝齋法帖（二十九） 冊 清高宗御臨宋黃庭堅書劉明仲墨竹賦,法帖,,清高宗乾隆九年（1744）,,https://digitalarchive.npm.gov.tw/Collection/Detail/24748?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=483981&randomCode=68499487463&maxW=200&maxH=200,故帖00024200001,故,帖,法帖
拓本敬勝齋法帖（二十五） 冊 清高宗御臨宋蔡襄詩帖,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24747?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=483895&randomCode=93056557892&maxW=200&maxH=200,故帖00023800011,故,帖,法帖
拓本敬勝齋法帖（二十五） 冊 清高宗御臨宋蔡襄詩帖,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24746?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=483895&randomCode=93056557892&maxW=200&maxH=200,故帖00023800010,故,帖,法帖
拓本敬勝齋法帖（二十五） 冊 清高宗御臨宋蔡襄自書謝表之詩,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24745?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=483895&randomCode=93056557892&maxW=200&maxH=200,故帖00023800009,故,帖,法帖
拓本敬勝齋法帖（二十五） 冊 清高宗御臨五代楊凝式韭花帖,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24744?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=483895&randomCode=93056557892&maxW=200&maxH=200,故帖00023800008,故,帖,法帖
拓本敬勝齋法帖（二十五） 冊 清高宗御臨唐柳公權榮示帖,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24743?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=483895&randomCode=93056557892&maxW=200&maxH=200,故帖00023800007,故,帖,法帖
拓本敬勝齋法帖（二十五） 冊 清高宗御臨唐顏真卿鄒游帖,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24742?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=483895&randomCode=93056557892&maxW=200&maxH=200,故帖00023800006,故,帖,法帖
拓本敬勝齋法帖（二十五） 冊 清高宗御臨唐顏真卿送劉太沖序,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24741?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=483895&randomCode=93056557892&maxW=200&maxH=200,故帖00023800005,故,帖,法帖
拓本敬勝齋法帖（二十五） 冊 清高宗御臨唐顏真卿爭座位帖,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24740?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=483895&randomCode=93056557892&maxW=200&maxH=200,故帖00023800004,故,帖,法帖
拓本敬勝齋法帖（二十五） 冊 清高宗御臨唐顏真卿鹿脯帖,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24739?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=483895&randomCode=93056557892&maxW=200&maxH=200,故帖00023800003,故,帖,法帖
拓本敬勝齋法帖（二十五） 冊 清高宗御臨唐顏真卿借米帖,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24738?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=483895&randomCode=93056557892&maxW=200&maxH=200,故帖00023800002,故,帖,法帖
拓本敬勝齋法帖（二十五） 冊 清高宗御臨唐顏真卿自書告身,法帖,,清高宗乾隆十三年（1748）,,https://digitalarchive.npm.gov.tw/Collection/Detail/24737?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=483895&randomCode=93056557892&maxW=200&maxH=200,故帖00023800001,故,帖,法帖
淳化閣法帖（十） 冊 晉王獻之敬祖帖,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24674?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=456414&randomCode=61532166026&maxW=200&maxH=200,贈帖00007700032,贈,帖,法帖
淳化閣法帖（十） 冊 晉王獻之鵝群帖,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24673?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=456414&randomCode=61532166026&maxW=200&maxH=200,贈帖00007700031,贈,帖,法帖
淳化閣法帖（十） 冊 晉王獻之鄱陽帖,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24671?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=456413&randomCode=82406425880&maxW=200&maxH=200,贈帖00007700030,贈,帖,法帖
淳化閣法帖（十） 冊 晉王獻之嫂等帖,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24668?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=456412&randomCode=23209843823&maxW=200&maxH=200,贈帖00007700029,贈,帖,法帖
淳化閣法帖（十） 冊 晉王獻之夜眠帖,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24661?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=456411&randomCode=17795344738&maxW=200&maxH=200,贈帖00007700028,贈,帖,法帖
淳化閣法帖（十） 冊 晉王獻之諸願帖,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24660?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=456410&randomCode=24749712382&maxW=200&maxH=200,贈帖00007700027,贈,帖,法帖
淳化閣法帖（十） 冊 晉王獻之東家帖,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24657?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=456409&randomCode=56187770727&maxW=200&maxH=200,贈帖00007700026,贈,帖,法帖
淳化閣法帖（十） 冊 晉王獻之月終帖,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24651?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=456409&randomCode=56187770727&maxW=200&maxH=200,贈帖00007700025,贈,帖,法帖
淳化閣法帖（十） 冊 晉王獻之西問帖,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24641?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=456408&randomCode=75546058135&maxW=200&maxH=200,贈帖00007700024,贈,帖,法帖
淳化閣法帖（十） 冊 晉王獻之復面帖,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24638?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=456408&randomCode=75546058135&maxW=200&maxH=200,贈帖00007700022,贈,帖,法帖
淳化閣法帖（十） 冊 晉王獻之還此帖,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24633?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=456408&randomCode=75546058135&maxW=200&maxH=200,贈帖00007700023,贈,帖,法帖
淳化閣法帖（十） 冊 晉王獻之舍內帖,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24627?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=456407&randomCode=35716924144&maxW=200&maxH=200,贈帖00007700021,贈,帖,法帖
淳化閣法帖（十） 冊 晉王獻之阿姑帖,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24626?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=456407&randomCode=35716924144&maxW=200&maxH=200,贈帖00007700020,贈,帖,法帖
淳化閣法帖（十） 冊 晉王獻之服油帖,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24625?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=456406&randomCode=54776821253&maxW=200&maxH=200,贈帖00007700019,贈,帖,法帖
淳化閣法帖（十） 冊 晉王獻之冠軍帖,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24620?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=456406&randomCode=54776821253&maxW=200&maxH=200,贈帖00007700018,贈,帖,法帖
淳化閣法帖（十） 冊 晉王獻之極熱帖,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24619?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=456406&randomCode=54776821253&maxW=200&maxH=200,贈帖00007700017,贈,帖,法帖
淳化閣法帖（十） 冊 晉王獻之疾得損帖,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24618?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=456405&randomCode=83339023275&maxW=200&maxH=200,贈帖00007700016,贈,帖,法帖
淳化閣法帖（十） 冊 晉王獻之鄱陽書帖,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24617?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=456404&randomCode=48525347013&maxW=200&maxH=200,贈帖00007700015,贈,帖,法帖
淳化閣法帖（十） 冊 晉王獻之孫權帖,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24616?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=456402&randomCode=97563336108&maxW=200&maxH=200,贈帖00007700014,贈,帖,法帖
拓本敬勝齋法帖（二十四） 冊 清高宗御臨唐顏真卿麻姑仙壇記,法帖,,清高宗乾隆十三年（1748）,,https://digitalarchive.npm.gov.tw/Collection/Detail/24615?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=483878&randomCode=55081344717&maxW=200&maxH=200,故帖00023700006,故,帖,法帖
淳化閣法帖（十） 冊 晉王獻之豹奴帖,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24614?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=456402&randomCode=97563336108&maxW=200&maxH=200,贈帖00007700013,贈,帖,法帖
拓本敬勝齋法帖（二十四） 冊 清高宗御臨唐顏真卿裴將軍詩,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24613?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=483878&randomCode=55081344717&maxW=200&maxH=200,故帖00023700005,故,帖,法帖
拓本敬勝齋法帖（二十四） 冊 清高宗御臨唐陸柬之書蘭亭詩,法帖,,清高宗乾隆二十二年（1757）,,https://digitalarchive.npm.gov.tw/Collection/Detail/24612?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=483878&randomCode=55081344717&maxW=200&maxH=200,故帖00023700004,故,帖,法帖
淳化閣法帖（十） 冊 晉王獻之阿姨帖,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24611?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=456402&randomCode=97563336108&maxW=200&maxH=200,贈帖00007700012,贈,帖,法帖
拓本敬勝齋法帖（二十四） 冊 清高宗御臨唐褚遂良家姪帖,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24610?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=483878&randomCode=55081344717&maxW=200&maxH=200,故帖00023700003,故,帖,法帖
拓本敬勝齋法帖（二十四） 冊 清高宗御臨唐褚遂良尺牘,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24609?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=483878&randomCode=55081344717&maxW=200&maxH=200,故帖00023700002,故,帖,法帖
拓本敬勝齋法帖（二十四） 冊 清高宗御臨唐褚遂良枯樹賦,法帖,,清高宗乾隆二十二年（1757）,,https://digitalarchive.npm.gov.tw/Collection/Detail/24608?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=483878&randomCode=55081344717&maxW=200&maxH=200,故帖00023700001,故,帖,法帖
淳化閣法帖（十） 冊 晉王獻之鴨頭丸帖,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24607?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=456401&randomCode=81816957930&maxW=200&maxH=200,贈帖00007700011,贈,帖,法帖
淳化閣法帖（十） 冊 晉王獻之新婦帖,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24606?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=456401&randomCode=81816957930&maxW=200&maxH=200,贈帖00007700010,贈,帖,法帖
淳化閣法帖（十） 冊 晉王獻之慶等帖,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24605?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=456400&randomCode=58857957446&maxW=200&maxH=200,贈帖00007700009,贈,帖,法帖
淳化閣法帖（十） 冊 晉王獻之忽動帖,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24604?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=456398&randomCode=50448481118&maxW=200&maxH=200,贈帖00007700008,贈,帖,法帖
淳化閣法帖（十） 冊 晉王獻之玄度何來帖,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24603?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=456396&randomCode=70621686768&maxW=200&maxH=200,贈帖00007700007,贈,帖,法帖
淳化閣法帖（十） 冊 晉王獻之知鐵石帖,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24602?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=456396&randomCode=70621686768&maxW=200&maxH=200,贈帖00007700006,贈,帖,法帖
淳化閣法帖（十） 冊 晉王獻之鐵石帖,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24601?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=456394&randomCode=66204720829&maxW=200&maxH=200,贈帖00007700005,贈,帖,法帖
淳化閣法帖（十） 冊 晉王獻之集聚帖,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24600?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=456394&randomCode=66204720829&maxW=200&maxH=200,贈帖00007700004,贈,帖,法帖
淳化閣法帖（十） 冊 晉王獻之消息帖,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24599?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=456393&randomCode=36150259311&maxW=200&maxH=200,贈帖00007700003,贈,帖,法帖
淳化閣法帖（十） 冊 晉王獻之疾不退帖,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24598?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=456392&randomCode=19012366006&maxW=200&maxH=200,贈帖00007700002,贈,帖,法帖
淳化閣法帖（十） 冊 晉王獻之江州帖,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24596?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=456391&randomCode=26598212235&maxW=200&maxH=200,贈帖00007700001,贈,帖,法帖
淳化閣法帖（十） 冊,法帖,,宋太宗淳化三年（992）,,https://digitalarchive.npm.gov.tw/Collection/Detail/24595?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=0&randomCode=0&maxW=200&maxH=200,贈帖00007700000,贈,帖,法帖
御製重刻淳化閣帖（九） 冊 唐宋儋接拜帖,法帖,,,,https://digitalarchive.npm.gov.tw/Collection/Detail/24593?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=483272&randomCode=28330731519&maxW=200&maxH=200,故帖00021200028,故,帖,法帖
拓本敬勝齋法帖（十二） 冊 清高宗御製上巳西苑凱宴詩,法帖,,清高宗乾隆二十五年（1760）,,https://digitalarchive.npm.gov.tw/Collection/Detail/24583?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=483632&randomCode=40985741924&maxW=200&maxH=200,故帖00022500006,故,帖,法帖
