name,category,size,era,desc,url,imageUrl_s,id,sk1,sk2,sk3
清繡線佛像（十）大輪明王 軸,絲繡,128.3x59.8,,,https://digitalarchive.npm.gov.tw/Collection/Detail/13813?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=632868&randomCode=491298007&maxW=200&maxH=200,故絲00014900000,故,絲,絲繡
清繡線佛像（九）普賢菩薩 軸,絲繡,130.7x59.8,,滿繡填地五彩線繡。文殊菩薩駕獅圖。無款印。本圖中駕象者，為一羅漢形相。唯據經典紀錄，駕象隨侍釋尊右側者，應為普賢菩薩。又根據「法華經」所載，普賢菩薩曾發願後世有修習該經者，「我當乘六牙白象與無量菩薩而自圍繞，以一切重生所喜見身，現其人前，而為說法」據此，本幅刺繡中化現為羅漢法相者，應是普賢。是幅與釋迦牟尼佛、文殊菩薩圖、及本院所藏其他十大明王圖像，共計十三件合稱清繡線佛像十三軸。每幅繡像構圖嚴謹，配色明麗，繡種多樣，工整精美，觀其繡風應當是乾隆時代宮廷刺繡，件件皆精品。,https://digitalarchive.npm.gov.tw/Collection/Detail/13812?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=632859&randomCode=1882435592&maxW=200&maxH=200,故絲00014800000,故,絲,絲繡
清繡線佛像（八）明王 軸,絲繡,128.7x59.8,,,https://digitalarchive.npm.gov.tw/Collection/Detail/13811?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=632850&randomCode=662489077&maxW=200&maxH=200,故絲00014700000,故,絲,絲繡
清繡線佛像（七）釋迦牟尼佛 軸,絲繡,130.9x59.8,,五彩繡。佛教創始者釋迦牟尼，雙目微闔，神態和煦，手結說法印記，端作蓮華高壇上，五色祥雲繚繞四周，頂上華蓋纓絡莊嚴。壇前釋尊的兩大弟子，年齡稍長，以頭陀（苦行）聞名的摩訶迦葉；以及多聞利智，品貌出眾的阿難，豎立兩側。通幅滿繡填地，視圖案所需運用長短針法，橫直等距針法，或參差交替針法，或平繡或盤纏。其輪廓處或留白或以彩線鈎勒。繡線亦視圖案所需，臂線有極細，有粗鬆。設色、技法、針線之使用，千變萬化。,https://digitalarchive.npm.gov.tw/Collection/Detail/13810?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=632840&randomCode=1709513817&maxW=200&maxH=200,故絲00014600000,故,絲,絲繡
清繡線佛像（六）大威德明王 軸,絲繡,129x59.8,,,https://digitalarchive.npm.gov.tw/Collection/Detail/13809?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=632832&randomCode=953167755&maxW=200&maxH=200,故絲00014500000,故,絲,絲繡
清繡線佛像（五）文殊菩薩 軸,絲繡,130.4x59.8,,滿繡填地五彩線繡。文殊菩薩駕獅圖。無款印。文書菩薩化現為羅漢形相，慈眉詳目，神態閒適的交腳倚坐錦榻上，兩位僕役在階前備獅座騎。文殊、普賢二位菩薩，並為釋迦牟尼佛的兩大協侍，普賢乘白象隨侍侍尊右側，文殊則駕獅子隨侍在左。通幅以細平線或粗鬆線，用短針等距或長針交錯法平針刺繡，再以金線或色線鈎勒盤花，其他空白部分均用平線填滿。極細微處也不用筆黑描繪，因繡線富於光澤，所繡圖樣運針配色，更勝於原畫稿之運筆設色。,https://digitalarchive.npm.gov.tw/Collection/Detail/13808?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=632820&randomCode=510840101&maxW=200&maxH=200,故絲00014400000,故,絲,絲繡
清繡線佛像（四）明王 軸,絲繡,128.7x59.8,,,https://digitalarchive.npm.gov.tw/Collection/Detail/13807?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=632812&randomCode=548361697&maxW=200&maxH=200,故絲00014300000,故,絲,絲繡
清繡線佛像（三）馬頭明王 軸,絲繡,128.7x59.8,,,https://digitalarchive.npm.gov.tw/Collection/Detail/13806?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=632805&randomCode=1213583883&maxW=200&maxH=200,故絲00014200000,故,絲,絲繡
清繡線佛像（二）無能勝明王 軸,絲繡,128.4x59.8,,,https://digitalarchive.npm.gov.tw/Collection/Detail/13805?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=632796&randomCode=450315001&maxW=200&maxH=200,故絲00014100000,故,絲,絲繡
清繡線佛像（一）明王 軸,絲繡,128.7x59.8,,,https://digitalarchive.npm.gov.tw/Collection/Detail/13804?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=632785&randomCode=1541784157&maxW=200&maxH=200,故絲00014000000,故,絲,絲繡
宋緙絲文房清玩 軸,絲繡,60.8x37,,,https://digitalarchive.npm.gov.tw/Collection/Detail/13803?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=632781&randomCode=757074363&maxW=200&maxH=200,故絲00013900000,故,絲,絲繡
宋緙絲新韶嬰戲 軸,絲繡,82.8x74.8,,,https://digitalarchive.npm.gov.tw/Collection/Detail/13802?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=632774&randomCode=651768621&maxW=200&maxH=200,故絲00013800000,故,絲,絲繡
宋緙絲朱子書七言詩 軸,絲繡,109x54,,,https://digitalarchive.npm.gov.tw/Collection/Detail/13801?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=632773&randomCode=471587800&maxW=200&maxH=200,故絲00013700000,故,絲,絲繡
清御製贊繡像無量壽佛 軸,絲繡,130x62,,,https://digitalarchive.npm.gov.tw/Collection/Detail/13800?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=632767&randomCode=2110858465&maxW=200&maxH=200,故絲00013600000,故,絲,絲繡
宋繡老子騎牛圖 軸,絲繡,172.5x99.4,,,https://digitalarchive.npm.gov.tw/Collection/Detail/13799?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=0&randomCode=0&maxW=200&maxH=200,故絲00013500000,故,絲,絲繡
元緙絲吉祥喜金剛 軸,絲繡,86.3x63.4,,,https://digitalarchive.npm.gov.tw/Collection/Detail/13798?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=632765&randomCode=339649031&maxW=200&maxH=200,故絲00013400000,故,絲,絲繡
元緙絲崔白杏林春燕 軸,絲繡,104.8x41.5,,刻織白地宋崔白畫湖石旁杏花一株，飛燕上下。摹刻款，「崔白製」。（八分書）下方刻織朱文印一：「崔白」。本幅設色明麗，石之藍色調最多。為摹刻宋崔白花鳥，而無樸實穩厚之致，刻織技巧尚佳。圖經石渠寶笈續編著錄；載在朱啟鈐刻絲書畫錄。,https://digitalarchive.npm.gov.tw/Collection/Detail/13797?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=632759&randomCode=1028210947&maxW=200&maxH=200,故絲00013300000,故,絲,絲繡
