name,category,size,era,desc,url,imageUrl_s,id,sk1,sk2,sk3
清永琰書乾隆御製詩碧桃等八首汪承霈畫花卉 成扇 永琰書乾隆御製詩碧桃等八首,成扇,17.6x44,,,https://digitalarchive.npm.gov.tw/Collection/Detail/26015?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=450544&randomCode=86860666079&maxW=200&maxH=200,故扇00127000001,故,扇,成扇
清永琰書乾隆御製詩碧桃等八首汪承霈畫花卉 成扇,成扇,17.6x44,,,https://digitalarchive.npm.gov.tw/Collection/Detail/26014?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=450544&randomCode=86860666079&maxW=200&maxH=200,故扇00127000000,故,扇,成扇
清劉綸題唐寅嵩山十景弘旿畫山水 成扇 劉綸題唐寅嵩山十景,成扇,16.3x45.3,,,https://digitalarchive.npm.gov.tw/Collection/Detail/26013?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=450859&randomCode=49131748080&maxW=200&maxH=200,故扇00136000001,故,扇,成扇
清劉綸題唐寅嵩山十景弘旿畫山水 成扇 弘旿畫山水,成扇,16.3x45.3,,,https://digitalarchive.npm.gov.tw/Collection/Detail/26012?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=450859&randomCode=49131748080&maxW=200&maxH=200,故扇00136000002,故,扇,成扇
清永琰書乾隆御製安瀾園十詠明張龍章高士觀流 成扇 明張龍章高士觀流,成扇,16.8x47.4,,,https://digitalarchive.npm.gov.tw/Collection/Detail/26009?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=450839&randomCode=81176124148&maxW=200&maxH=200,故扇00135100002,故,扇,成扇
清永琰書乾隆御製安瀾園十詠明張龍章高士觀流 成扇 清永琰書乾隆御製安瀾園十詠,成扇,16.8x47.4,,,https://digitalarchive.npm.gov.tw/Collection/Detail/26008?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=450839&randomCode=81176124148&maxW=200&maxH=200,故扇00135100001,故,扇,成扇
清乾隆御臨蘇軾淨因院畫記明陸治畫花鳥 成扇 陸治畫花鳥,成扇,17.8x50.5,明世宗嘉靖十二年（1533）,,https://digitalarchive.npm.gov.tw/Collection/Detail/26003?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=450539&randomCode=62434068368&maxW=200&maxH=200,故扇00126900002,故,扇,成扇
清永琰書乾隆御製題居節品茶圖用文徵明茶具十詠韻明張宏畫山水 成扇 明張宏畫山水,成扇,17.8x44.3,,,https://digitalarchive.npm.gov.tw/Collection/Detail/26000?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=450835&randomCode=33750757468&maxW=200&maxH=200,故扇00135000002,故,扇,成扇
清乾隆御臨蘇軾淨因院畫記明陸治畫花鳥 成扇 乾隆御臨蘇軾淨因院畫記,成扇,17.8x50.5,,,https://digitalarchive.npm.gov.tw/Collection/Detail/25997?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=450539&randomCode=62434068368&maxW=200&maxH=200,故扇00126900001,故,扇,成扇
清永琰書乾隆御製題居節品茶圖用文徵明茶具十詠韻明張宏畫山水 成扇 清永琰書乾隆御製題居節品茶圖用文徵明茶具十詠韻,成扇,17.8x44.3,,,https://digitalarchive.npm.gov.tw/Collection/Detail/25996?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=450835&randomCode=33750757468&maxW=200&maxH=200,故扇00135000001,故,扇,成扇
清乾隆御臨蘇軾淨因院畫記明陸治畫花鳥 成扇,成扇,17.8x50.5,,,https://digitalarchive.npm.gov.tw/Collection/Detail/25992?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=450539&randomCode=62434068368&maxW=200&maxH=200,故扇00126900000,故,扇,成扇
清彭元瑞書乾隆御製鹿等詠鹿詩三首 成扇,成扇,16.1x43,,,https://digitalarchive.npm.gov.tw/Collection/Detail/25989?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=449740&randomCode=41551046952&maxW=200&maxH=200,故扇00091300000,故,扇,成扇
清彭元瑞書乾隆御製放鹿等詠鹿詩二首 成扇,成扇,16x38,,,https://digitalarchive.npm.gov.tw/Collection/Detail/25988?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=449736&randomCode=94133579654&maxW=200&maxH=200,故扇00091200000,故,扇,成扇
清彭元瑞書乾隆御製呦鹿等詠鹿詩 成扇,成扇,16x37.2,,,https://digitalarchive.npm.gov.tw/Collection/Detail/25987?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=449732&randomCode=63289085854&maxW=200&maxH=200,故扇00091100000,故,扇,成扇
清彭元瑞書乾隆御製哨鹿十韻等詠鹿詩 成扇,成扇,16x41.6,,,https://digitalarchive.npm.gov.tw/Collection/Detail/25986?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=449728&randomCode=44967066137&maxW=200&maxH=200,故扇00091000000,故,扇,成扇
清彭元瑞書乾隆御製射鹿行等詠鹿詩二首 成扇,成扇,16x38.2,,,https://digitalarchive.npm.gov.tw/Collection/Detail/25985?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=449724&randomCode=52855367990&maxW=200&maxH=200,故扇00090900000,故,扇,成扇
清彭元瑞書乾隆御製賦得鹿角解等詠鹿詩二首 成扇,成扇,16.2x42,,,https://digitalarchive.npm.gov.tw/Collection/Detail/25984?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=449720&randomCode=18552004099&maxW=200&maxH=200,故扇00090800000,故,扇,成扇
清彭元瑞書乾隆御製放鹿行 成扇,成扇,16.1x41.2,,,https://digitalarchive.npm.gov.tw/Collection/Detail/25983?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=449716&randomCode=74521046265&maxW=200&maxH=200,故扇00090700000,故,扇,成扇
清彭元瑞書乾隆御製哨鹿等詠鹿詩二首 成扇,成扇,16x40.6,,,https://digitalarchive.npm.gov.tw/Collection/Detail/25982?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=449712&randomCode=71323240567&maxW=200&maxH=200,故扇00090600000,故,扇,成扇
清彭元瑞書乾隆御製待鹿等詠鹿詩二首 成扇,成扇,15.9x39.5,,,https://digitalarchive.npm.gov.tw/Collection/Detail/25981?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=449708&randomCode=45459248971&maxW=200&maxH=200,故扇00090500000,故,扇,成扇
清彭元瑞書乾隆御製馴鹿歌 成扇,成扇,15.9x38.2,,,https://digitalarchive.npm.gov.tw/Collection/Detail/25980?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=449704&randomCode=75423541283&maxW=200&maxH=200,故扇00090400000,故,扇,成扇
清彭元瑞書乾隆御製釣魚等詠魚詩三首 成扇,成扇,15.9x39,,,https://digitalarchive.npm.gov.tw/Collection/Detail/25979?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=449700&randomCode=24955042133&maxW=200&maxH=200,故扇00090300000,故,扇,成扇
清張照書杜甫題石門張氏隱居詩乾隆御筆墨梅 成扇 乾隆御筆墨梅,成扇,16.2x32,,,https://digitalarchive.npm.gov.tw/Collection/Detail/25978?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=450535&randomCode=50878338578&maxW=200&maxH=200,故扇00126800002,故,扇,成扇
清彭元瑞書乾隆御製捕魚等詠魚詩三首 成扇,成扇,16x43,,,https://digitalarchive.npm.gov.tw/Collection/Detail/25976?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=449696&randomCode=21940753138&maxW=200&maxH=200,故扇00090200000,故,扇,成扇
